,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,tokens,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,change_type,Revision,datetime
10,CodeBlock18,52,62,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void abbreviatedOptions() {', '    class Arg {', '      @Parameter(names = { ""-p"", ""--param"" })', '      private String param;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--par"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'abbreviatedOptions': 1, 'class': 1, 'TOKEN_VARIABLE': 10, '@Parameter': 1, 'STRING_LITERAL': 5, 'private': 1, 'String': 1, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock4,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/ParametersDelegateTest.java,0.5952380952380952,0.6666666666666666,0.8333333333333334,4,NA,3,2022-10-15 20:33:33.565759
11,CodeBlock18,52,62,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void abbreviatedOptions() {', '    class Arg {', '      @Parameter(names = { ""-p"", ""--param"" })', '      private String param;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--par"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'abbreviatedOptions': 1, 'class': 1, 'TOKEN_VARIABLE': 10, '@Parameter': 1, 'STRING_LITERAL': 5, 'private': 1, 'String': 1, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock15,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,0.8709677419354839,1.0,1.0,4,NA,3,2022-10-15 20:33:33.565759
12,CodeBlock18,52,62,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void abbreviatedOptions() {', '    class Arg {', '      @Parameter(names = { ""-p"", ""--param"" })', '      private String param;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--par"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'abbreviatedOptions': 1, 'class': 1, 'TOKEN_VARIABLE': 10, '@Parameter': 1, 'STRING_LITERAL': 5, 'private': 1, 'String': 1, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock19,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,0.875,0.8333333333333334,0.8333333333333334,4,NA,3,2022-10-15 20:33:33.565759
13,CodeBlock19,64,75,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void abbreviatedOptionsCaseInsensitive() {', '    class Arg {', '      @Parameter(names = { ""-p"", ""--param"" })', '      private String param;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setCaseSensitiveOptions(false);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--PAR"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'abbreviatedOptionsCaseInsensitive': 1, 'class': 1, 'TOKEN_VARIABLE': 11, '@Parameter': 1, 'STRING_LITERAL': 5, 'private': 1, 'String': 1, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setCaseSensitiveOptions': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock4,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/ParametersDelegateTest.java,0.6046511627906976,0.6666666666666666,0.8333333333333334,4,NA,3,2022-10-15 20:33:33.565759
14,CodeBlock19,64,75,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void abbreviatedOptionsCaseInsensitive() {', '    class Arg {', '      @Parameter(names = { ""-p"", ""--param"" })', '      private String param;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setCaseSensitiveOptions(false);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--PAR"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'abbreviatedOptionsCaseInsensitive': 1, 'class': 1, 'TOKEN_VARIABLE': 11, '@Parameter': 1, 'STRING_LITERAL': 5, 'private': 1, 'String': 1, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setCaseSensitiveOptions': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock15,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,0.875,0.8333333333333334,0.8333333333333334,4,NA,3,2022-10-15 20:33:33.565759
15,CodeBlock19,64,75,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void abbreviatedOptionsCaseInsensitive() {', '    class Arg {', '      @Parameter(names = { ""-p"", ""--param"" })', '      private String param;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setCaseSensitiveOptions(false);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--PAR"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'abbreviatedOptionsCaseInsensitive': 1, 'class': 1, 'TOKEN_VARIABLE': 11, '@Parameter': 1, 'STRING_LITERAL': 5, 'private': 1, 'String': 1, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setCaseSensitiveOptions': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock18,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,0.875,0.8333333333333334,0.8333333333333334,4,NA,3,2022-10-15 20:33:33.565759
16,CodeBlock20,78,90,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void ambiguousAbbreviatedOptions() {', '    class Arg {', '      @Parameter(names = { ""--param"" })', '      private String param;', '      @Parameter(names = { ""--parb"" })', '      private String parb;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--par"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'ambiguousAbbreviatedOptions': 1, 'class': 1, 'TOKEN_VARIABLE': 12, '@Parameter': 2, 'STRING_LITERAL': 5, 'private': 2, 'String': 2, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock21,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,0.8918918918918919,1.0,0.8333333333333334,4,NA,3,2022-10-15 20:33:33.565759
17,CodeBlock21,93,106,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,"['  public void ambiguousAbbreviatedOptionsCaseInsensitive() {', '    class Arg {', '      @Parameter(names = { ""--param"" })', '      private String param;', '      @Parameter(names = { ""--parb"" })', '      private String parb;', '    }', '    Arg a = new Arg();', '    JCommander jc = new JCommander(a);', '    jc.setCaseSensitiveOptions(false);', '    jc.setAllowAbbreviatedOptions(true);', '    jc.parse(""--PAR"", ""foo"");', '    Assert.assertEquals(a.param, ""foo"");', '  }']","{'public': 1, 'void': 1, 'ambiguousAbbreviatedOptionsCaseInsensitive': 1, 'class': 1, 'TOKEN_VARIABLE': 13, '@Parameter': 2, 'STRING_LITERAL': 5, 'private': 2, 'String': 2, 'new': 2, 'Arg': 1, 'JCommander': 1, 'setCaseSensitiveOptions': 1, 'setAllowAbbreviatedOptions': 1, 'parse': 1, 'assertEquals': 1}",CodeBlock20,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/FinderTest.java,0.8918918918918919,1.0,0.8333333333333334,4,NA,3,2022-10-15 20:33:33.565759
18,CodeBlock22,32,96,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/DefaultUsageFormatterTest.java,"['    public void testOutputFormat() {', '        class ArgsTemplate {', '            @Parameter(names = {""--a"", ""-a""})', '            public int a;', '            @Parameter(names = {""--b"", ""-b""})', '            public int b = 2;', '            @Parameter(names = {""--c"", ""-c""}, description = ""sets c"")', '            public int c;', '            @Parameter(names = {""--d"", ""-d""}, description = ""sets d"")', '            public int d = 2;', '            @Parameter(names = {""--e""})', '            public TestEnum1 e;', '            @Parameter(names = {""--f""})', '            public TestEnum1 f = TestEnum1.A;', '            @Parameter(names = {""--g""}, description = ""sets g"")', '            public TestEnum1 g;', '            @Parameter(names = {""--h""}, description = ""sets h"")', '            public TestEnum1 h = TestEnum1.A;', '            @Parameter(names = {""-i""})', '            public TestEnum2 i;', '            @Parameter(names = {""-k""}, description = ""sets k"")', '            public TestEnum2 k;', '        }', '', '        ', '        StringBuilder sb = new StringBuilder();', '        JCommander jc = JCommander.newBuilder()', '                .addObject(new ArgsTemplate())', '                .build();', '', '        ', '        jc.getUsageFormatter().usage(sb);', '', '        ', '        String expected = ""Usage: <main class> [options]\\n""', '                + ""  Options:\\n""', '                + ""    --a, -a\\n""', '                + ""      Default: 0\\n""', '                + ""    --b, -b\\n""', '                + ""      Default: 2\\n""', '                + ""    --c, -c\\n""', '                + ""      sets c\\n""', '                + ""      Default: 0\\n""', '                + ""    --d, -d\\n""', '                + ""      sets d\\n""', '                + ""      Default: 2\\n""', '                + ""    --e\\n""', '                + ""      Options: [A, B, C, D]\\n""', '                + ""    --f\\n""', '                + ""      Options: [A, B, C, D]\\n""', '                + ""      Default: A\\n""', '                + ""    --g\\n""', '                + ""      sets g\\n""', '                + ""      Possible Values: [A, B, C, D]\\n""', '                + ""    --h\\n""', '                + ""      sets h\\n""', '                + ""      Default: A\\n""', '                + ""      Possible Values: [A, B, C, D]\\n""', '                + ""    -i\\n""', '                + ""      Options: []\\n""', '                + ""    -k\\n""', '                + ""      sets k\\n""', '                + ""      Possible Values: []\\n"";', '        Assert.assertEquals(sb.toString(), expected);', '    }']","{'public': 11, 'void': 1, 'testOutputFormat': 1, 'class': 1, 'TOKEN_VARIABLE': 41, '@Parameter': 10, 'STRING_LITERAL': 48, 'int': 4, 'INTEGER_LITERAL': 30, 'new': 2, 'StringBuilder': 1, 'newBuilder': 1, 'addObject': 1, 'ArgsTemplate': 1, 'build': 1, 'getUsageFormatter': 1, 'usage': 1, 'String': 1, 'assertEquals': 1, 'toString': 1}",CodeBlock47,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/UnixStyleUsageFormatterTest.java,0.7668711656441718,0.9285714285714286,0.8888888888888888,4,NA,3,2022-10-15 20:33:33.565759
19,CodeBlock23,99,113,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/DefaultUsageFormatterTest.java,"['    public void testLongMainParameterDescription() {', '        ', '        JCommander jc = JCommander.newBuilder()', '                .addObject(new ArgsLongMainParameterDescription())', '                .build();', '        StringBuilder sb = new StringBuilder();', '', '        ', '        jc.getUsageFormatter().usage(sb);', '', '        ', '        for (String line : sb.toString().split(""\\n"")) {', '            Assert.assertTrue(line.length() <= jc.getColumnSize(), ""line length < column size"");', '        }', '    }']","{'public': 1, 'void': 1, 'testLongMainParameterDescription': 1, 'TOKEN_VARIABLE': 6, 'newBuilder': 1, 'addObject': 1, 'new': 2, 'ArgsLongMainParameterDescription': 1, 'build': 1, 'StringBuilder': 1, 'getUsageFormatter': 1, 'usage': 1, 'for': 1, 'String': 1, 'toString': 1, 'split': 1, 'STRING_LITERAL': 2, 'assertTrue': 1, 'length': 1, 'getColumnSize': 1}",CodeBlock25,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/DefaultUsageFormatterTest.java,0.8333333333333334,0.75,0.8888888888888888,4,NA,3,2022-10-15 20:33:33.565759
20,CodeBlock23,99,113,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/DefaultUsageFormatterTest.java,"['    public void testLongMainParameterDescription() {', '        ', '        JCommander jc = JCommander.newBuilder()', '                .addObject(new ArgsLongMainParameterDescription())', '                .build();', '        StringBuilder sb = new StringBuilder();', '', '        ', '        jc.getUsageFormatter().usage(sb);', '', '        ', '        for (String line : sb.toString().split(""\\n"")) {', '            Assert.assertTrue(line.length() <= jc.getColumnSize(), ""line length < column size"");', '        }', '    }']","{'public': 1, 'void': 1, 'testLongMainParameterDescription': 1, 'TOKEN_VARIABLE': 6, 'newBuilder': 1, 'addObject': 1, 'new': 2, 'ArgsLongMainParameterDescription': 1, 'build': 1, 'StringBuilder': 1, 'getUsageFormatter': 1, 'usage': 1, 'for': 1, 'String': 1, 'toString': 1, 'split': 1, 'STRING_LITERAL': 2, 'assertTrue': 1, 'length': 1, 'getColumnSize': 1}",CodeBlock29,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/DefaultUsageFormatterTest.java,0.5714285714285714,1.0,0.8,4,NA,3,2022-10-15 20:33:33.565759
21,CodeBlock23,99,113,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/DefaultUsageFormatterTest.java,"['    public void testLongMainParameterDescription() {', '        ', '        JCommander jc = JCommander.newBuilder()', '                .addObject(new ArgsLongMainParameterDescription())', '                .build();', '        StringBuilder sb = new StringBuilder();', '', '        ', '        jc.getUsageFormatter().usage(sb);', '', '        ', '        for (String line : sb.toString().split(""\\n"")) {', '            Assert.assertTrue(line.length() <= jc.getColumnSize(), ""line length < column size"");', '        }', '    }']","{'public': 1, 'void': 1, 'testLongMainParameterDescription': 1, 'TOKEN_VARIABLE': 6, 'newBuilder': 1, 'addObject': 1, 'new': 2, 'ArgsLongMainParameterDescription': 1, 'build': 1, 'StringBuilder': 1, 'getUsageFormatter': 1, 'usage': 1, 'for': 1, 'String': 1, 'toString': 1, 'split': 1, 'STRING_LITERAL': 2, 'assertTrue': 1, 'length': 1, 'getColumnSize': 1}",CodeBlock48,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/UnixStyleUsageFormatterTest.java,0.8709677419354839,0.75,0.8,4,NA,3,2022-10-15 20:33:33.565759
22,CodeBlock23,99,113,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/DefaultUsageFormatterTest.java,"['    public void testLongMainParameterDescription() {', '        ', '        JCommander jc = JCommander.newBuilder()', '                .addObject(new ArgsLongMainParameterDescription())', '                .build();', '        StringBuilder sb = new StringBuilder();', '', '        ', '        jc.getUsageFormatter().usage(sb);', '', '        ', '        for (String line : sb.toString().split(""\\n"")) {', '            Assert.assertTrue(line.length() <= jc.getColumnSize(), ""line length < column size"");', '        }', '    }']","{'public': 1, 'void': 1, 'testLongMainParameterDescription': 1, 'TOKEN_VARIABLE': 6, 'newBuilder': 1, 'addObject': 1, 'new': 2, 'ArgsLongMainParameterDescription': 1, 'build': 1, 'StringBuilder': 1, 'getUsageFormatter': 1, 'usage': 1, 'for': 1, 'String': 1, 'toString': 1, 'split': 1, 'STRING_LITERAL': 2, 'assertTrue': 1, 'length': 1, 'getColumnSize': 1}",CodeBlock50,/content/drive/MyDrive/data/jcommander-master/src/test/java/com/beust/jcommander/UnixStyleUsageFormatterTest.java,0.7352941176470589,0.75,0.8,4,NA,3,2022-10-15 20:33:33.565759
